"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"17.01.2024","0,9993","0,9999","1,0004","0,9991","225,22M","-0,06%"
"16.01.2024","0,9999","0,9996","1,0003","0,9992","228,71M","0,03%"
"15.01.2024","0,9996","0,9995","1,0001","0,9993","149,53M","0,01%"
"14.01.2024","0,9995","1,0000","1,0003","0,9995","55,48M","-0,04%"
"13.01.2024","1,0000","1,0000","1,0005","0,9996","74,22M","0,00%"
"12.01.2024","1,0000","0,9996","1,0005","0,9992","314,73M","-0,01%"
"11.01.2024","1,0001","0,9997","1,0004","0,9994","380,74M","-0,03%"
"10.01.2024","1,0003","1,0004","1,0008","1,0000","369,21M","0,00%"
"09.01.2024","1,0004","1,0009","1,0009","1,0000","381,52M","-0,05%"
"08.01.2024","1,0008","1,0010","1,0011","1,0002","292,26M","0,03%"
"07.01.2024","1,0006","1,0005","1,0010","1,0003","78,67M","0,01%"
"06.01.2024","1,0005","1,0014","1,0015","1,0003","90,06M","-0,04%"
"05.01.2024","1,0008","1,0010","1,0016","1,0006","204,86M","-0,02%"
"04.01.2024","1,0010","1,0005","1,0016","1,0005","236,48M","0,05%"
"03.01.2024","1,0005","1,0005","1,0064","1,0004","309,04M","0,00%"
"02.01.2024","1,0005","1,0004","1,0012","1,0003","194,08M","0,01%"
"01.01.2024","1,0004","1,0001","1,0011","1,0001","83,01M","0,04%"
"31.12.2023","1,0001","1,0005","1,0011","0,9998","68,22M","-0,04%"
"30.12.2023","1,0005","1,0006","1,0011","1,0004","89,68M","-0,01%"
"29.12.2023","1,0006","1,0009","1,0012","1,0003","224,78M","-0,03%"
"28.12.2023","1,0009","1,0008","1,0011","1,0004","242,14M","0,01%"
"27.12.2023","1,0008","1,0004","1,0013","1,0003","277,58M","0,04%"
"26.12.2023","1,0004","1,0012","1,0013","0,9998","159,04M","0,00%"
"25.12.2023","1,0005","1,0008","1,0015","1,0003","73,60M","-0,04%"
"24.12.2023","1,0008","1,0013","1,0013","1,0007","93,15M","0,02%"
"23.12.2023","1,0007","1,0010","1,0019","1,0006","103,38M","-0,03%"
"22.12.2023","1,0010","1,0003","1,0010","1,0003","172,39M","0,06%"
"21.12.2023","1,0003","1,0002","1,0011","1,0001","195,34M","0,01%"
"20.12.2023","1,0002","1,0002","1,0010","0,9999","205,77M","0,01%"
"19.12.2023","1,0002","1,0001","1,0007","0,9998","220,70M","0,01%"
"18.12.2023","1,0000","0,9998","1,0006","0,9996","199,95M","0,03%"
"17.12.2023","0,9998","1,0010","1,0010","0,9993","85,21M","-0,01%"
"16.12.2023","0,9999","1,0010","1,0010","0,9998","67,33M","-0,06%"
"15.12.2023","1,0004","1,0009","1,0010","1,0002","182,22M","0,01%"
"14.12.2023","1,0003","1,0003","1,0008","1,0002","212,28M","0,00%"
"13.12.2023","1,0003","1,0000","1,0009","0,9998","212,17M","0,04%"
"12.12.2023","1,0000","1,0000","1,0007","0,9994","212,87M","0,00%"
"11.12.2023","1,0000","1,0010","1,0010","0,9991","237,88M","-0,05%"
"10.12.2023","1,0004","1,0006","1,0009","1,0002","64,56M","-0,02%"
"09.12.2023","1,0006","1,0001","1,0008","1,0000","114,75M","0,05%"
"08.12.2023","1,0001","1,0004","1,0006","1,0001","168,41M","-0,02%"
"07.12.2023","1,0004","1,0004","1,0010","1,0002","235,62M","-0,01%"
"06.12.2023","1,0004","1,0005","1,0010","1,0000","311,46M","0,00%"
"05.12.2023","1,0005","0,9997","1,0005","0,9991","281,22M","0,07%"
"04.12.2023","0,9997","0,9999","1,0002","0,9992","258,48M","-0,01%"
"03.12.2023","0,9999","1,0001","1,0001","0,9992","117,23M","-0,02%"
"02.12.2023","1,0001","1,0002","1,0005","0,9998","117,63M","-0,02%"
"01.12.2023","1,0002","1,0001","1,0005","0,9999","184,80M","0,01%"
"30.11.2023","1,0001","1,0003","1,0003","0,9998","129,24M","-0,01%"
"29.11.2023","1,0003","1,0003","1,0005","0,9999","176,10M","-0,01%"
"28.11.2023","1,0003","1,0000","1,0006","1,0000","204,54M","0,03%"
"27.11.2023","1,0000","1,0002","1,0007","1,0000","179,44M","-0,01%"
"26.11.2023","1,0002","1,0003","1,0005","0,9998","87,54M","-0,01%"
"25.11.2023","1,0003","1,0004","1,0005","1,0001","89,59M","0,00%"
"24.11.2023","1,0004","1,0001","1,0006","1,0000","189,80M","0,02%"
"23.11.2023","1,0001","1,0003","1,0005","1,0000","127,57M","-0,01%"
"22.11.2023","1,0003","1,0004","1,0006","0,9999","196,50M","-0,01%"
"21.11.2023","1,0004","1,0007","1,0007","1,0001","241,82M","-0,03%"
"20.11.2023","1,0007","1,0004","1,0009","1,0001","278,22M","0,02%"
"19.11.2023","1,0005","1,0006","1,0008","1,0003","90,79M","-0,02%"
"18.11.2023","1,0006","1,0003","1,0010","1,0003","79,31M","0,03%"
"17.11.2023","1,0003","0,9999","1,0005","0,9999","181,51M","0,03%"
"16.11.2023","0,9999","1,0007","1,0007","0,9997","222,61M","-0,08%"
"15.11.2023","1,0007","1,0003","1,0009","1,0001","217,83M","0,05%"
"14.11.2023","1,0003","1,0003","1,0008","0,9996","182,58M","0,00%"
"13.11.2023","1,0003","0,9999","1,0010","0,9997","180,42M","0,03%"
"12.11.2023","1,0000","0,9999","1,0005","0,9998","168,79M","0,00%"
"11.11.2023","0,9999","1,0002","1,0008","0,9999","92,42M","-0,03%"
"10.11.2023","1,0002","1,0001","1,0009","0,9999","227,06M","0,01%"
"09.11.2023","1,0001","1,0003","1,0007","0,9997","233,15M","-0,03%"
"08.11.2023","1,0004","1,0005","1,0011","1,0000","152,24M","-0,02%"
"07.11.2023","1,0005","1,0003","1,0011","1,0003","141,97M","0,02%"
"06.11.2023","1,0003","1,0008","1,0017","1,0002","125,30M","-0,05%"
"05.11.2023","1,0008","1,0010","1,0015","1,0008","69,14M","-0,01%"
"04.11.2023","1,0010","1,0007","1,0013","1,0007","45,89M","0,02%"
"03.11.2023","1,0007","1,0002","1,0009","1,0002","127,63M","0,06%"
"02.11.2023","1,0002","1,0005","1,0012","1,0001","123,32M","-0,03%"
"01.11.2023","1,0005","1,0004","1,0008","1,0001","134,96M","0,01%"
"31.10.2023","1,0004","1,0007","1,0011","1,0003","141,98M","-0,01%"
"30.10.2023","1,0005","1,0006","1,0010","1,0002","146,72M","-0,01%"
"29.10.2023","1,0006","1,0003","1,0008","1,0003","41,61M","0,02%"
"28.10.2023","1,0003","1,0008","1,0010","1,0003","47,93M","0,01%"
"27.10.2023","1,0003","1,0007","1,0009","1,0001","118,88M","0,00%"
"26.10.2023","1,0003","1,0004","1,0006","1,0000","135,36M","-0,02%"
"25.10.2023","1,0004","1,0003","1,0011","1,0002","147,21M","0,01%"
"24.10.2023","1,0003","1,0003","1,0006","0,9998","219,89M","-0,01%"
"23.10.2023","1,0004","1,0005","1,0011","1,0002","193,48M","-0,01%"
"22.10.2023","1,0005","1,0004","1,0006","1,0003","47,59M","0,00%"
"21.10.2023","1,0004","1,0005","1,0007","1,0002","53,52M","-0,01%"
"20.10.2023","1,0005","1,0006","1,0012","1,0001","161,23M","0,00%"
"19.10.2023","1,0006","1,0003","1,0007","1,0002","143,71M","0,02%"
"18.10.2023","1,0003","1,0003","1,0006","1,0003","115,00M","0,00%"
"17.10.2023","1,0003","1,0005","1,0008","1,0003","125,79M","-0,01%"
"16.10.2023","1,0005","1,0003","1,0008","1,0001","184,76M","0,02%"
"15.10.2023","1,0003","1,0003","1,0009","1,0001","31,74M","-0,01%"
"14.10.2023","1,0003","1,0000","1,0007","1,0000","43,15M","0,03%"
"13.10.2023","1,0000","1,0001","1,0010","0,9999","111,14M","0,00%"
"12.10.2023","1,0001","1,0000","1,0007","0,9999","166,87M","0,01%"
"11.10.2023","1,0000","1,0002","1,0010","0,9998","161,58M","-0,02%"
"10.10.2023","1,0002","1,0005","1,0014","1,0001","129,68M","-0,03%"
"09.10.2023","1,0005","1,0005","1,0009","1,0001","135,50M","0,00%"
"08.10.2023","1,0005","1,0005","1,0006","1,0002","34,10M","0,00%"
"07.10.2023","1,0005","1,0004","1,0006","1,0003","42,66M","0,00%"
"06.10.2023","1,0005","1,0000","1,0006","1,0000","133,63M","0,05%"
"05.10.2023","1,0000","1,0007","1,0008","1,0000","134,51M","-0,01%"
"04.10.2023","1,0002","1,0000","1,0002","0,9999","144,17M","0,01%"
"03.10.2023","1,0000","1,0003","1,0013","0,9999","135,43M","-0,02%"
"02.10.2023","1,0003","1,0003","1,0012","1,0001","189,09M","-0,01%"
"01.10.2023","1,0003","1,0003","1,0006","1,0001","50,12M","0,01%"
"30.09.2023","1,0003","1,0001","1,0007","1,0001","41,42M","0,02%"
"29.09.2023","1,0001","1,0002","1,0011","1,0000","130,46M","-0,02%"
"28.09.2023","1,0002","0,9996","1,0009","0,9994","122,84M","0,07%"
"27.09.2023","0,9996","1,0010","1,0011","0,9993","153,36M","-0,03%"
"26.09.2023","0,9998","1,0001","1,0009","0,9998","130,86M","-0,02%"
"25.09.2023","1,0001","1,0011","1,0018","1,0000","93,86M","-0,11%"
"24.09.2023","1,0011","1,0008","1,0015","1,0008","48,31M","0,03%"
"23.09.2023","1,0008","1,0005","1,0018","1,0005","35,83M","0,04%"
"22.09.2023","1,0005","1,0002","1,0015","1,0002","115,23M","0,03%"
"21.09.2023","1,0002","1,0001","1,0009","1,0000","135,64M","0,00%"
"20.09.2023","1,0001","1,0010","1,0011","1,0000","131,44M","-0,02%"
"19.09.2023","1,0004","1,0003","1,0011","1,0003","106,47M","0,00%"
"18.09.2023","1,0003","1,0004","1,0010","1,0002","138,88M","0,00%"
"17.09.2023","1,0004","1,0004","1,0010","1,0003","26,12M","-0,01%"
"16.09.2023","1,0004","1,0001","1,0010","1,0001","29,61M","0,03%"
"15.09.2023","1,0002","1,0003","1,0009","1,0001","125,66M","-0,02%"
"14.09.2023","1,0003","1,0002","1,0007","1,0000","146,07M","0,02%"
"13.09.2023","1,0002","1,0001","1,0009","1,0000","158,89M","0,01%"
"12.09.2023","1,0001","0,9998","1,0007","0,9998","187,68M","0,02%"
"11.09.2023","0,9998","0,9999","1,0006","0,9997","133,75M","-0,01%"
"10.09.2023","0,9999","1,0001","1,0005","0,9999","31,66M","-0,02%"
"09.09.2023","1,0001","1,0000","1,0005","1,0000","36,25M","0,01%"
"08.09.2023","1,0000","0,9998","1,0008","0,9998","104,89M","0,02%"
"07.09.2023","0,9998","0,9999","1,0010","0,9995","121,84M","-0,02%"
"06.09.2023","0,9999","0,9996","1,0005","0,9996","155,86M","0,03%"
"05.09.2023","0,9996","0,9997","1,0003","0,9995","144,22M","-0,01%"
"04.09.2023","0,9997","1,0000","1,0002","0,9995","102,14M","-0,02%"
"03.09.2023","1,0000","1,0001","1,0005","0,9999","31,82M","-0,02%"
"02.09.2023","1,0001","0,9999","1,0005","0,9999","23,93M","0,03%"
"01.09.2023","0,9999","1,0011","1,0011","0,9996","130,41M","-0,03%"
"31.08.2023","1,0001","1,0002","1,0011","1,0000","163,22M","0,00%"
"30.08.2023","1,0002","1,0009","1,0009","0,9999","149,30M","0,00%"
"29.08.2023","1,0001","0,9997","1,0010","0,9996","237,03M","0,04%"
"28.08.2023","0,9997","1,0008","1,0009","0,9995","128,37M","0,00%"
"27.08.2023","0,9997","1,0008","1,0009","0,9996","29,25M","-0,02%"
"26.08.2023","0,9999","0,9997","1,0009","0,9997","36,37M","0,02%"
"25.08.2023","0,9997","0,9997","1,0009","0,9995","158,58M","0,00%"
"24.08.2023","0,9997","1,0000","1,0010","0,9997","123,83M","-0,02%"
"23.08.2023","1,0000","0,9997","1,0006","0,9997","125,38M","0,03%"
"22.08.2023","0,9997","1,0000","1,0009","0,9996","136,94M","-0,04%"
"21.08.2023","1,0000","1,0002","1,0009","0,9998","119,92M","-0,02%"
"20.08.2023","1,0002","1,0001","1,0007","1,0001","31,64M","0,02%"
"19.08.2023","1,0001","1,0000","1,0008","1,0000","30,01M","0,01%"
"18.08.2023","1,0000","1,0003","1,0007","0,9995","199,80M","-0,04%"
"17.08.2023","1,0003","0,9991","1,0004","0,9988","265,38M","0,12%"
"16.08.2023","0,9991","0,9991","1,0001","0,9990","155,39M","0,00%"
"15.08.2023","0,9991","0,9993","1,0002","0,9989","117,62M","-0,02%"
"14.08.2023","0,9993","0,9995","1,0005","0,9986","149,38M","-0,02%"
"13.08.2023","0,9995","0,9998","1,0005","0,9995","25,01M","-0,03%"
"12.08.2023","0,9998","0,9994","1,0003","0,9994","28,32M","0,05%"
"11.08.2023","0,9994","0,9992","1,0000","0,9992","98,76M","0,01%"
"10.08.2023","0,9992","0,9996","1,0006","0,9991","120,55M","-0,04%"
"09.08.2023","0,9996","0,9998","1,0006","0,9994","119,71M","-0,02%"
"08.08.2023","0,9998","1,0004","1,0005","0,9993","130,54M","0,05%"
"07.08.2023","0,9993","0,9991","1,0001","0,9988","146,68M","0,02%"
"06.08.2023","0,9991","0,9995","1,0002","0,9991","33,93M","-0,04%"
"05.08.2023","0,9995","0,9988","1,0003","0,9988","30,55M","0,08%"
"04.08.2023","0,9988","0,9994","1,0003","0,9986","137,93M","-0,06%"
"03.08.2023","0,9994","0,9997","1,0008","0,9991","117,68M","-0,03%"
"02.08.2023","0,9997","1,0000","1,0009","0,9996","132,27M","-0,03%"
"01.08.2023","1,0000","1,0000","1,0014","0,9998","134,13M","-0,01%"
"31.07.2023","1,0000","1,0005","1,0015","0,9998","77,87M","-0,04%"
"30.07.2023","1,0005","1,0002","1,0015","1,0002","24,19M","0,02%"
"29.07.2023","1,0002","1,0000","1,0015","1,0000","17,27M","0,02%"
"28.07.2023","1,0000","0,9998","1,0013","0,9997","79,79M","0,03%"
"27.07.2023","0,9998","1,0001","1,0015","0,9997","90,87M","-0,04%"
"26.07.2023","1,0001","1,0003","1,0015","0,9999","104,66M","-0,01%"
"25.07.2023","1,0003","1,0003","1,0015","1,0002","96,69M","0,00%"
"24.07.2023","1,0003","1,0001","1,0011","1,0000","94,94M","0,02%"
"23.07.2023","1,0001","1,0003","1,0013","1,0001","15,37M","-0,03%"
"22.07.2023","1,0003","1,0003","1,0013","1,0003","24,98M","0,01%"
"21.07.2023","1,0003","1,0013","1,0014","1,0001","69,93M","0,00%"
"20.07.2023","1,0002","1,0010","1,0010","1,0001","92,41M","0,01%"
"19.07.2023","1,0002","1,0012","1,0013","1,0000","78,16M","-0,01%"
"18.07.2023","1,0002","1,0001","1,0014","1,0001","83,08M","0,01%"
"17.07.2023","1,0001","1,0002","1,0012","1,0001","95,08M","-0,01%"
"16.07.2023","1,0002","1,0002","1,0011","1,0001","49,70M","0,00%"
"15.07.2023","1,0002","1,0007","1,0012","1,0002","47,87M","-0,04%"
"14.07.2023","1,0007","1,0004","1,0012","1,0004","162,98M","0,02%"
"13.07.2023","1,0004","1,0014","1,0014","1,0002","203,67M","0,01%"
"12.07.2023","1,0003","1,0003","1,0012","1,0002","110,70M","0,00%"
"11.07.2023","1,0003","1,0010","1,0010","1,0003","159,58M","0,00%"
"10.07.2023","1,0003","1,0004","1,0008","1,0001","153,01M","-0,01%"
"09.07.2023","1,0004","1,0007","1,0012","1,0003","44,83M","-0,03%"
"08.07.2023","1,0007","1,0003","1,0010","1,0003","42,15M","0,04%"
"07.07.2023","1,0003","1,0001","1,0011","1,0001","134,42M","0,02%"
"06.07.2023","1,0001","1,0000","1,0010","1,0000","134,01M","0,00%"
"05.07.2023","1,0000","1,0000","1,0008","1,0000","118,76M","0,00%"
"04.07.2023","1,0000","1,0001","1,0011","1,0000","88,96M","0,00%"
"03.07.2023","1,0001","1,0001","1,0012","1,0000","127,07M","-0,01%"
"02.07.2023","1,0001","1,0001","1,0009","1,0001","35,06M","0,00%"
"01.07.2023","1,0001","1,0001","1,0009","1,0000","101,91M","0,00%"
"30.06.2023","1,0001","0,9999","1,0008","0,9998","181,23M","0,01%"
"29.06.2023","0,9999","1,0001","1,0008","0,9999","117,99M","-0,01%"
"28.06.2023","1,0001","1,0001","1,0010","0,9999","121,62M","-0,01%"
"27.06.2023","1,0001","1,0000","1,0008","0,9998","148,01M","0,02%"
"26.06.2023","1,0000","0,9998","1,0008","0,9995","107,10M","0,01%"
"25.06.2023","0,9998","1,0003","1,0008","0,9995","55,72M","-0,05%"
"24.06.2023","1,0003","1,0005","1,0011","1,0002","43,81M","-0,02%"
"23.06.2023","1,0005","1,0001","1,0010","1,0000","122,07M","0,04%"
"22.06.2023","1,0001","0,9999","1,0007","0,9999","142,98M","0,02%"
"21.06.2023","0,9999","1,0003","1,0005","0,9997","132,98M","-0,04%"
"20.06.2023","1,0003","1,0000","1,0006","0,9996","120,31M","0,04%"
"19.06.2023","1,0000","1,0001","1,0008","0,9996","79,76M","-0,02%"
"18.06.2023","1,0001","1,0006","1,0007","1,0000","20,22M","0,02%"
"17.06.2023","0,9999","0,9995","1,0006","0,9995","27,96M","0,05%"
"16.06.2023","0,9995","0,9993","1,0007","0,9988","112,87M","0,01%"
"15.06.2023","0,9993","0,9998","1,0008","0,9964","231,70M","-0,05%"
"14.06.2023","0,9998","0,9999","1,0008","0,9995","96,43M","-0,01%"
"13.06.2023","0,9999","1,0000","1,0009","0,9999","80,35M","0,00%"
"12.06.2023","1,0000","1,0002","1,0010","0,9999","111,56M","-0,03%"
"11.06.2023","1,0002","1,0005","1,0010","1,0002","31,90M","-0,03%"
"10.06.2023","1,0005","1,0002","1,0008","1,0002","108,20M","0,03%"
"09.06.2023","1,0002","1,0006","1,0011","1,0000","122,97M","-0,04%"
"08.06.2023","1,0006","1,0001","1,0008","1,0001","178,40M","0,05%"
"07.06.2023","1,0001","1,0001","1,0004","1,0000","114,83M","0,01%"
"06.06.2023","1,0001","1,0002","1,0006","0,9998","110,56M","-0,02%"
"05.06.2023","1,0002","1,0000","1,0004","0,9996","154,85M","0,02%"
"04.06.2023","1,0000","1,0002","1,0005","1,0000","20,11M","-0,02%"
"03.06.2023","1,0002","1,0004","1,0006","1,0002","19,62M","-0,01%"
"02.06.2023","1,0004","1,0000","1,0007","0,9999","94,61M","0,03%"
"01.06.2023","1,0000","1,0002","1,0007","0,9998","96,95M","-0,01%"
"31.05.2023","1,0002","1,0002","1,0011","1,0000","132,61M","0,00%"
"30.05.2023","1,0002","1,0002","1,0011","1,0000","102,74M","0,00%"
"29.05.2023","1,0002","1,0004","1,0012","0,9999","67,27M","-0,02%"
"28.05.2023","1,0004","1,0005","1,0012","1,0003","43,42M","-0,01%"
"27.05.2023","1,0005","1,0004","1,0011","1,0004","18,67M","0,01%"
"26.05.2023","1,0004","1,0000","1,0009","1,0000","82,05M","0,03%"
"25.05.2023","1,0000","1,0000","1,0006","0,9998","74,74M","0,00%"
"24.05.2023","1,0000","1,0000","1,0007","0,9995","120,38M","0,00%"
"23.05.2023","1,0000","1,0002","1,0011","1,0000","88,43M","-0,02%"
"22.05.2023","1,0002","1,0006","1,0006","1,0000","81,92M","-0,01%"
"21.05.2023","1,0003","1,0003","1,0006","1,0002","31,09M","0,01%"
"20.05.2023","1,0003","1,0002","1,0011","1,0002","23,12M","0,00%"
"19.05.2023","1,0002","1,0002","1,0012","1,0001","63,94M","0,01%"
"18.05.2023","1,0002","1,0001","1,0010","1,0001","65,44M","0,00%"
"17.05.2023","1,0001","1,0001","1,0009","0,9999","93,25M","0,00%"
"16.05.2023","1,0001","1,0009","1,0009","1,0000","88,33M","-0,01%"
"15.05.2023","1,0002","1,0004","1,0008","1,0000","81,91M","-0,01%"
"14.05.2023","1,0004","1,0006","1,0009","1,0003","25,15M","-0,02%"
"13.05.2023","1,0006","1,0006","1,0011","1,0004","26,71M","0,00%"
"12.05.2023","1,0006","1,0005","1,0012","1,0003","91,05M","0,01%"
"11.05.2023","1,0005","1,0007","1,0011","1,0003","95,41M","-0,02%"
"10.05.2023","1,0007","1,0004","1,0010","1,0003","121,59M","0,02%"
"09.05.2023","1,0004","1,0009","1,0012","1,0001","95,94M","-0,04%"
"08.05.2023","1,0009","1,0015","1,0020","1,0006","107,46M","-0,06%"
"07.05.2023","1,0015","1,0019","1,0020","1,0011","31,74M","-0,04%"
"06.05.2023","1,0019","1,0010","1,0019","1,0008","53,81M","0,08%"
"05.05.2023","1,0010","1,0004","1,0012","1,0003","81,70M","0,07%"
"04.05.2023","1,0004","1,0003","1,0007","1,0001","81,56M","0,01%"
"03.05.2023","1,0003","1,0005","1,0007","1,0002","93,77M","-0,03%"
"02.05.2023","1,0005","1,0004","1,0008","1,0001","101,85M","0,02%"
"01.05.2023","1,0004","1,0004","1,0008","1,0000","65,89M","-0,01%"
"30.04.2023","1,0004","1,0004","1,0008","1,0004","45,53M","0,00%"
"29.04.2023","1,0004","1,0006","1,0008","1,0004","35,56M","-0,01%"
"28.04.2023","1,0005","1,0001","1,0006","1,0000","109,08M","0,05%"
"27.04.2023","1,0001","1,0003","1,0006","0,9999","108,38M","-0,03%"
"26.04.2023","1,0003","1,0001","1,0008","0,9999","125,65M","0,02%"
"25.04.2023","1,0001","1,0001","1,0007","0,9997","86,22M","0,00%"
"24.04.2023","1,0002","1,0002","1,0007","1,0000","96,75M","-0,01%"
"23.04.2023","1,0002","1,0003","1,0006","1,0001","48,49M","0,00%"
"22.04.2023","1,0003","1,0002","1,0007","1,0002","22,47M","0,00%"
"21.04.2023","1,0002","1,0002","1,0008","0,9999","127,17M","0,01%"
"20.04.2023","1,0002","1,0005","1,0008","1,0000","104,31M","-0,03%"
"19.04.2023","1,0005","1,0003","1,0007","1,0001","176,59M","0,02%"
"18.04.2023","1,0003","1,0004","1,0008","0,9997","130,30M","-0,02%"
"17.04.2023","1,0004","1,0001","1,0005","0,9997","110,86M","0,04%"
"16.04.2023","1,0001","1,0003","1,0004","0,9997","63,62M","-0,03%"
"15.04.2023","1,0003","1,0006","1,0006","0,9999","44,04M","-0,02%"
"14.04.2023","1,0006","1,0008","1,0008","1,0000","127,79M","-0,02%"
"13.04.2023","1,0008","1,0003","1,0009","1,0001","108,16M","0,05%"
"12.04.2023","1,0003","1,0003","1,0006","0,9997","150,02M","0,00%"
"11.04.2023","1,0003","1,0000","1,0005","0,9993","244,53M","0,02%"
"10.04.2023","1,0000","1,0003","1,0004","0,9995","151,43M","-0,02%"
"09.04.2023","1,0003","0,9990","1,0003","0,9990","46,44M","0,04%"
"08.04.2023","0,9999","1,0001","1,0001","0,9996","38,32M","-0,02%"
"07.04.2023","1,0001","1,0001","1,0002","0,9995","91,53M","-0,01%"
"06.04.2023","1,0001","0,9999","1,0003","0,9996","99,30M","0,02%"
"05.04.2023","0,9999","1,0001","1,0001","0,9998","118,38M","-0,01%"
"04.04.2023","1,0001","1,0000","1,0003","0,9999","137,45M","0,01%"
"03.04.2023","1,0000","1,0000","1,0002","0,9997","161,92M","0,00%"
"02.04.2023","1,0000","1,0002","1,0002","0,9998","48,92M","-0,02%"
"01.04.2023","1,0002","1,0001","1,0002","0,9997","51,66M","0,01%"
"31.03.2023","1,0001","0,9997","1,0003","0,9997","143,86M","0,01%"
"30.03.2023","1,0000","0,9999","1,0001","0,9997","139,94M","0,00%"
"29.03.2023","0,9999","1,0001","1,0003","0,9997","169,26M","-0,02%"
"28.03.2023","1,0001","1,0002","1,0003","0,9996","135,75M","-0,01%"
"27.03.2023","1,0002","1,0000","1,0004","0,9997","158,81M","-0,05%"
"26.03.2023","1,0007","1,0006","1,0007","1,0003","39,43M","0,00%"
"25.03.2023","1,0006","1,0010","1,0010","1,0004","55,04M","-0,04%"
"24.03.2023","1,0010","1,0010","1,0012","1,0004","158,91M","0,00%"
"23.03.2023","1,0010","1,0015","1,0021","1,0002","238,15M","-0,05%"
"22.03.2023","1,0015","1,0015","1,0021","1,0001","231,05M","0,01%"
"21.03.2023","1,0015","1,0016","1,0020","1,0002","234,06M","-0,02%"
"20.03.2023","1,0016","1,0003","1,0024","1,0002","268,51M","0,00%"
"19.03.2023","1,0017","1,0015","1,0021","1,0004","98,01M","0,01%"
"18.03.2023","1,0015","1,0018","1,0018","1,0001","96,02M","-0,03%"
"17.03.2023","1,0018","1,0020","1,0029","1,0009","386,78M","-0,02%"
"16.03.2023","1,0020","1,0036","1,0036","1,0011","280,39M","-0,15%"
"15.03.2023","1,0036","1,0029","1,0045","1,0015","343,72M","0,07%"
"14.03.2023","1,0029","1,0040","1,0067","1,0012","520,88M","-0,12%"
"13.03.2023","1,0041","1,0069","1,0079","1,0012","361,55M","-0,29%"
"12.03.2023","1,0070","1,0068","1,0174","1,0026","306,99M","0,02%"
"11.03.2023","1,0068","1,0032","1,0317","1,0010","494,47M","0,36%"
"10.03.2023","1,0033","1,0001","1,0046","1,0000","320,25M","0,31%"
"09.03.2023","1,0001","0,9999","1,0007","0,9996","212,64M","0,03%"
"08.03.2023","0,9999","0,9999","1,0003","0,9998","161,39M","0,00%"
"07.03.2023","0,9999","0,9999","1,0003","0,9997","316,19M","0,00%"
"06.03.2023","0,9999","1,0000","1,0002","0,9997","219,72M","-0,01%"
"05.03.2023","1,0000","1,0000","1,0001","0,9999","33,35M","0,00%"
"04.03.2023","1,0000","1,0001","1,0002","1,0000","18,34M","-0,01%"
"03.03.2023","1,0001","1,0000","1,0004","0,9999","186,53M","0,01%"
"02.03.2023","1,0000","1,0001","1,0002","0,9998","176,55M","-0,01%"
"01.03.2023","1,0001","1,0001","1,0002","0,9999","184,75M","0,00%"
"28.02.2023","1,0001","1,0000","1,0003","0,9999","155,15M","0,01%"
"27.02.2023","1,0000","1,0001","1,0002","0,9998","193,32M","-0,01%"
"26.02.2023","1,0001","1,0002","1,0008","1,0000","74,13M","-0,01%"
"25.02.2023","1,0002","1,0001","1,0004","1,0000","51,78M","0,01%"
"24.02.2023","1,0001","1,0001","1,0005","0,9999","295,61M","0,00%"
"23.02.2023","1,0001","1,0000","1,0003","0,9999","282,02M","0,01%"
"22.02.2023","1,0000","1,0002","1,0007","0,9999","230,25M","-0,02%"
"21.02.2023","1,0002","1,0000","1,0003","0,9999","177,60M","0,03%"
"20.02.2023","1,0000","1,0003","1,0005","0,9999","125,68M","-0,04%"
"19.02.2023","1,0003","1,0001","1,0004","1,0000","56,39M","0,02%"
"18.02.2023","1,0001","1,0001","1,0004","1,0000","63,46M","-0,01%"
"17.02.2023","1,0002","1,0001","1,0004","0,9998","266,42M","0,01%"
"16.02.2023","1,0001","1,0001","1,0002","0,9996","348,25M","0,00%"
"15.02.2023","1,0001","1,0003","1,0004","1,0000","227,21M","-0,02%"
"14.02.2023","1,0003","1,0005","1,0007","0,9997","368,95M","-0,02%"
"13.02.2023","1,0005","1,0002","1,0025","1,0000","447,77M","0,04%"
"12.02.2023","1,0002","1,0001","1,0002","0,9999","50,02M","0,01%"
"11.02.2023","1,0001","1,0001","1,0001","0,9999","63,63M","0,00%"
"10.02.2023","1,0001","0,9999","1,0002","0,9999","161,77M","0,01%"
"09.02.2023","1,0000","1,0000","1,0002","0,9998","209,54M","0,00%"
"08.02.2023","1,0000","1,0001","1,0001","0,9997","176,57M","-0,01%"
"07.02.2023","1,0001","0,9998","1,0002","0,9998","200,78M","0,01%"
"06.02.2023","1,0000","1,0002","1,0002","0,9998","181,51M","-0,02%"
"05.02.2023","1,0002","1,0000","1,0003","0,9998","65,18M","0,02%"
"04.02.2023","1,0000","1,0001","1,0001","0,9999","49,01M","-0,01%"
"03.02.2023","1,0001","1,0001","1,0003","0,9997","179,02M","0,00%"
"02.02.2023","1,0001","1,0001","1,0002","0,9999","239,88M","0,00%"
"01.02.2023","1,0001","1,0001","1,0002","0,9999","175,47M","0,00%"
"31.01.2023","1,0001","1,0001","1,0003","0,9999","145,98M","0,00%"
"30.01.2023","1,0001","1,0000","1,0002","0,9998","196,33M","0,01%"
"29.01.2023","1,0000","1,0002","1,0006","0,9999","58,16M","-0,02%"
